energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,name,artist,track_link,id,mood
0.826,0.252,112.865,0.311,0.095,3.42e-06,0.493,189974,-3.106,0.75,Ultimate,Denzel Curry,https://open.spotify.com/track/6R0GRYk2vs2XuBVemYK5YZ,6R0GRYk2vs2XuBVemYK5YZ,Angry
0.805,0.139,150.021,0.101,0.161,1.69e-06,0.668,166624,-4.964,0.31,Gook,Denzel Curry,https://open.spotify.com/track/1T5mVPJE6LilJ7f73L3UDo,1T5mVPJE6LilJ7f73L3UDo,Angry
0.549,0.0719,109.998,0.0672,0.00572,0.335,0.796,169320,-6.285,0.0479,South Side Suicide (feat. Pouya),$uicideboy$,https://open.spotify.com/track/0LX4f8NnYnGxuryfP1MtJf,0LX4f8NnYnGxuryfP1MtJf,Angry
0.486,0.12,108.985,0.0912,0.173,0.0,0.815,141846,-8.733,0.161,Rag Round My Skull,$uicideboy$,https://open.spotify.com/track/0cbTAd02EwRloIIOjTTCDC,0cbTAd02EwRloIIOjTTCDC,Angry
0.286,0.0681,120.06,0.352,0.0125,1.69e-06,0.843,146064,-10.575,0.265,U Guessed It,OG Maco,https://open.spotify.com/track/4UUFTQKwwId0n1P9t4ZQhx,4UUFTQKwwId0n1P9t4ZQhx,Angry
0.335,0.0677,119.98,0.379,0.0387,0.0,0.88,210129,-9.757,0.214,U Guessed It (Remix),OG Maco,https://open.spotify.com/track/33OG3eJX77UAcaTzQa0xIu,33OG3eJX77UAcaTzQa0xIu,Angry
0.698,0.205,153.124,0.469,0.145,0.0,0.635,286440,-8.242,0.53,FUCKEMX3,OG Maco,https://open.spotify.com/track/4cr3qfdLz6co4iwSomOYw5,4cr3qfdLz6co4iwSomOYw5,Angry
0.695,0.107,128.063,0.26,0.0179,0.0,0.755,101851,-5.963,0.493,YuNg BrAtZ,XXXTENTACION,https://open.spotify.com/track/3WUa9TpHDoRGeChKDRRUqv,3WUa9TpHDoRGeChKDRRUqv,Angry
0.853,0.116,102.034,0.304,0.205,0.0,0.714,220656,-4.9,0.178,"King, Scar.",Scarlxrd,https://open.spotify.com/track/3IIArPxV2jUXk2zTKbzCVx,3IIArPxV2jUXk2zTKbzCVx,Angry
0.789,0.378,119.999,0.0383,0.0304,0.0,0.803,106021,-3.434,0.647,Boss,Lil Pump,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi,1rsAFUCa6BVMgRQ3FCQQsi,Angry
0.366,0.0964,122.991,0.136,0.0214,0.0,0.793,159522,-10.051,0.278,Audi.,Smokepurpp,https://open.spotify.com/track/2INqEk4ko5AsGVLBsiKiQe,2INqEk4ko5AsGVLBsiKiQe,Angry
0.761,0.334,149.97,0.104,0.0111,0.00359,0.825,163371,-5.389,0.161,1000 Rounds,Ghostemane,https://open.spotify.com/track/5o7ZDvfOry1MNhNLBOJulo,5o7ZDvfOry1MNhNLBOJulo,Angry
0.813,0.0801,122.984,0.27,0.0624,1.23e-06,0.938,90747,-6.872,0.73,Slingshot,Lil Xan,https://open.spotify.com/track/2gfKNyAHI4MBwBkkP3hXCE,2gfKNyAHI4MBwBkkP3hXCE,Angry
0.659,0.11,156.004,0.268,0.000856,8.17e-06,0.681,173294,-6.405,0.225,Gospel,Rich Brian,https://open.spotify.com/track/7uuBfgY1vBCalrQRyyQhqs,7uuBfgY1vBCalrQRyyQhqs,Angry
0.925,0.287,137.989,0.311,0.244,0.0,0.717,212245,-4.246,0.412,Chain$Aw,Scarlxrd,https://open.spotify.com/track/3STThGLjuFSaoseZvWupmx,3STThGLjuFSaoseZvWupmx,Angry
0.553,0.383,121.968,0.0735,0.201,0.000233,0.781,135497,-4.277,0.308,D Rose,Lil Pump,https://open.spotify.com/track/1fEl5TPKRJAsuP6TqZ23hB,1fEl5TPKRJAsuP6TqZ23hB,Angry
0.92,0.425,119.984,0.0449,0.18,0.00152,0.822,116053,-2.031,0.33,Champion of Death,$uicideboy$,https://open.spotify.com/track/1d1CEnqzJk3f7nooWfdefu,1d1CEnqzJk3f7nooWfdefu,Angry
0.963,0.309,149.987,0.288,0.00498,0.0,0.646,121913,-0.092,0.539,6 Feet,Scarlxrd,https://open.spotify.com/track/78EDmwVdZzp6vTl3hVWzpW,78EDmwVdZzp6vTl3hVWzpW,Angry
0.45,0.117,92.974,0.0311,0.0776,0.000217,0.625,206472,-9.985,0.0362,Dark Light,Night Lovell,https://open.spotify.com/track/7Cye3UbCA6UNuDykdCf3AB,7Cye3UbCA6UNuDykdCf3AB,Angry
0.735,0.115,119.994,0.171,0.00454,0.0828,0.81,192000,-4.522,0.134,Death by Dishonor,Ghostemane,https://open.spotify.com/track/5VphpldmtVyZH6S8RpHWLT,5VphpldmtVyZH6S8RpHWLT,Angry
0.526,0.111,131.942,0.083,0.004,3.34e-06,0.839,126171,-5.87,0.158,6 Rings,Smokepurpp,https://open.spotify.com/track/2HIyiTyHaweHWBTC3jIMjp,2HIyiTyHaweHWBTC3jIMjp,Angry
0.848,0.145,120.977,0.0955,0.0299,1.23e-06,0.663,168673,-4.03,0.326,The Purge,Scarlxrd,https://open.spotify.com/track/0BiKFgl8a6UZvJhv8v0tCb,0BiKFgl8a6UZvJhv8v0tCb,Angry
0.585,0.0959,139.968,0.288,0.248,0.0115,0.81,137107,-7.037,0.281,Wassup Bro!,Craig Xen,https://open.spotify.com/track/4zIMuGSdbGTahvHB7CloVR,4zIMuGSdbGTahvHB7CloVR,Angry
0.772,0.399,130.32,0.317,0.0212,0.0,0.473,307905,-6.332,0.303,P.T.S.D,Scarlxrd,https://open.spotify.com/track/44AH8XwgrebHvQAZJbSrsV,44AH8XwgrebHvQAZJbSrsV,Angry
0.233,0.0817,134.956,0.603,0.242,0.0,0.878,128669,-11.311,0.135,Fuck Ugly God,Ugly God,https://open.spotify.com/track/6IgtGf4ZmG3OPLmE1PFXrr,6IgtGf4ZmG3OPLmE1PFXrr,Angry
0.775,0.129,157.036,0.172,0.0553,0.0,0.66,157643,-4.926,0.635,GUMMO,6ix9ine,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2vjmyyAnDUzilFYxOlTdO1,Angry
0.631,0.221,182.389,0.476,0.184,0.0,0.755,142582,-4.485,0.198,KOODA,6ix9ine,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o,5NT0aZqWImC9fTzkW4z48o,Angry
0.857,0.4,187.985,0.299,0.0321,0.0,0.599,151915,-5.7,0.469,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,0zl3PdjIl320fK0pxBGWNR,Angry
0.895,0.32,119.904,0.136,0.0505,0.00423,0.585,193567,-3.663,0.181,Heart Attack,Scarlxrd,https://open.spotify.com/track/7Cq27Qc3WRyQ3ddwVslpVZ,7Cq27Qc3WRyQ3ddwVslpVZ,Angry
0.581,0.379,116.988,0.269,0.104,0.0,0.808,210387,-8.793,0.722,Take A Step Back,Ski Mask The Slump God,https://open.spotify.com/track/3xFqnmy3DltBMTOQVL2xvS,3xFqnmy3DltBMTOQVL2xvS,Angry
0.514,0.115,120.011,0.0449,0.0336,0.000164,0.694,142000,-11.063,0.136,Oxygen,BONES,https://open.spotify.com/track/3MAfAtD9lKvugbWzaz21LS,3MAfAtD9lKvugbWzaz21LS,Angry
0.446,0.121,115.039,0.0612,0.0303,1.75e-05,0.973,135340,-9.355,0.265,Psycho Pass,Xavier Wulf,https://open.spotify.com/track/3kZAm2TC74lBJFPDoV40Qc,3kZAm2TC74lBJFPDoV40Qc,Angry
0.562,0.117,94.91,0.0349,0.0131,0.00133,0.489,126302,-6.071,0.0397,Annihilation,Killstation,https://open.spotify.com/track/17ogq23URBFExgIEnqbzOv,17ogq23URBFExgIEnqbzOv,Angry
0.781,0.114,93.474,0.103,0.0237,0.0,0.476,123661,-4.71,0.175,ProductOfDrugs (Prod. The Virus and Antidote),Kamiyada+,https://open.spotify.com/track/4H74gbbaADS905j4pgCfbb,4H74gbbaADS905j4pgCfbb,Angry
0.743,0.452,120.16,0.234,0.0191,0.0232,0.618,151690,-4.458,0.249,ACT 2 - BirthOfTheSpaceGod,Kamiyada+,https://open.spotify.com/track/1rr9KQgLpdA8gN307EufaA,1rr9KQgLpdA8gN307EufaA,Angry
0.687,0.0586,121.949,0.139,0.0615,6.24e-06,0.839,246360,-7.071,0.0752,Pestilence,Torchfvce,https://open.spotify.com/track/7jMm9nHuU9DhQzDDAtWfqK,7jMm9nHuU9DhQzDDAtWfqK,Angry
0.892,0.346,145.975,0.177,0.079,0.000252,0.674,174393,-4.58,0.458,#ImSippinTeaInYoHood,Zamasu,https://open.spotify.com/track/1s8TAeakEw0eFBwIru8fJO,1s8TAeakEw0eFBwIru8fJO,Angry
0.812,0.166,139.923,0.0955,0.00376,4.9e-06,0.519,192496,-5.253,0.125,DeathPunch,Scarlxrd,https://open.spotify.com/track/0L3KTdcdKyugN5j7hB3yj4,0L3KTdcdKyugN5j7hB3yj4,Angry
0.648,0.0984,106.075,0.0832,0.0725,0.00592,0.849,111020,-6.188,0.196,Paris,$uicideboy$,https://open.spotify.com/track/4irYeuAi87yyGHcI4h9s0x,4irYeuAi87yyGHcI4h9s0x,Angry
0.573,0.657,144.946,0.181,0.0332,0.0163,0.909,134271,-6.856,0.392,Venom,Ghostemane,https://open.spotify.com/track/7tUXZgLbOCvRJ9FBlairoU,7tUXZgLbOCvRJ9FBlairoU,Angry
0.413,0.218,108.036,0.31,0.0112,6.96e-05,0.774,108852,-8.835,0.127,Succubus,Craig Xen,https://open.spotify.com/track/5DNTCKpA8utYEWLIBcfkBS,5DNTCKpA8utYEWLIBcfkBS,Angry
0.59,0.114,112.97,0.263,0.0391,0.0107,0.829,127128,-7.818,0.332,Hades,Ghostemane,https://open.spotify.com/track/0KRKqIJPX6LT9v1ZQGbfn7,0KRKqIJPX6LT9v1ZQGbfn7,Angry
0.62,0.0926,105.003,0.306,0.398,0.0,0.727,169979,-6.443,0.555,RIP Roach,XXXTENTACION,https://open.spotify.com/track/658I1uDnmLSiltFCf98AWE,658I1uDnmLSiltFCf98AWE,Angry
0.609,0.128,140.15,0.372,0.00624,0.000121,0.77,93727,-6.38,0.293,Voltage,Craig Xen,https://open.spotify.com/track/3PLHEJsJTGsDg2ExhxZetY,3PLHEJsJTGsDg2ExhxZetY,Angry
0.665,0.132,119.934,0.325,0.131,0.00219,0.499,199500,-5.175,0.197,PRISXN PLANET earth,Scarlxrd,https://open.spotify.com/track/5VfMwt9My7JDyfbxilXjkw,5VfMwt9My7JDyfbxilXjkw,Angry
0.767,0.102,91.981,0.258,0.00214,0.0,0.779,154565,-5.462,0.523,TATI,6ix9ine,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL,6kp0inxIexxSiDJfWqq0ZL,Angry
0.814,0.0556,156.985,0.42,0.0598,0.0134,0.831,124539,-7.364,0.389,Mercury: Retrograde,Ghostemane,https://open.spotify.com/track/2Vc6NJ9PW9gD9q343XFRKx,2Vc6NJ9PW9gD9q343XFRKx,Angry
0.805,0.102,89.928,0.203,0.225,0.0343,0.398,145920,-10.423,0.303,RAGING FISTS w/ KAMIYADA,Rare Akuma,https://open.spotify.com/track/0tZoZZlZOxLXidgrNrF38p,0tZoZZlZOxLXidgrNrF38p,Angry
0.925,0.372,139.056,0.326,0.00171,2.31e-06,0.348,149802,-6.411,0.142,Adult Swim (Feat. Original God & Yung Bitch),Kamiyada+,https://open.spotify.com/track/06JaZOCOBEWlsY0TEfBwqc,06JaZOCOBEWlsY0TEfBwqc,Angry
0.96,0.383,119.938,0.467,0.0878,6.11e-05,0.465,110811,-4.772,0.164,FACEPLANT [Prod. Xerogi],PRXJEK,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,2fMCv3yixOLxHX1VIkJkSi,Angry
0.736,0.198,100.036,0.311,0.104,0.0571,0.401,126003,-4.99,0.301,TaleOfAGhost (Prod. The Virus and Antidote),Kamiyada+,https://open.spotify.com/track/6R0GRYk2vs2XuBVemYK5YZ,2LymrmdPzZttyG6fNQCuym,Angry
0.573,0.0874,115.503,0.0673,0.00362,0.0,0.628,132702,-8.161,0.0387,Vengeance,Killstation,https://open.spotify.com/track/1T5mVPJE6LilJ7f73L3UDo,2XLdbJRfl2UHHzIurEFgAA,Angry
0.976,0.315,140.065,0.0527,0.0713,0.0,0.56,147429,-0.631,0.116,we waste time FADED,Scarlxrd,https://open.spotify.com/track/0LX4f8NnYnGxuryfP1MtJf,3cy5kSb3ZxYKoPg3WRgQoT,Angry
0.992,0.453,139.974,0.357,0.0216,0.0,0.556,140643,1.012,0.544,Lies Yxu Tell,Scarlxrd,https://open.spotify.com/track/0cbTAd02EwRloIIOjTTCDC,7FtWVXTk9Uw9gTDxUrt8ar,Angry
0.867,0.384,114.422,0.225,0.0406,3.81e-06,0.523,127687,-3.397,0.495,VOICESINMYHEAD,PRXJEK,https://open.spotify.com/track/4UUFTQKwwId0n1P9t4ZQhx,6Fz6DNeFPJN8PwuSEJkzw5,Angry
0.636,0.406,139.953,0.0477,0.00763,0.864,0.514,130500,-8.255,0.0936,SLITYAWRIST,Cameron Azi,https://open.spotify.com/track/33OG3eJX77UAcaTzQa0xIu,1ofn1fyK3vqoW9brbxn5pF,Angry
0.907,0.0894,119.922,0.391,0.0148,4.91e-05,0.569,132630,-5.226,0.326,ACT 5/5 - SpaceGodsNeverDie (Prod. Unknown),Kamiyada+,https://open.spotify.com/track/4cr3qfdLz6co4iwSomOYw5,1eBg9Rix0XTms2en8xSn7E,Angry
0.708,0.0927,120.045,0.0494,5.19e-05,0.0,0.836,76042,-4.065,0.0374,Blood,Thepoolboi,https://open.spotify.com/track/3WUa9TpHDoRGeChKDRRUqv,1j82fFDqVM2Sgb8tfMidBv,Angry
0.583,0.0519,144.819,0.185,0.0698,1.79e-06,0.709,156038,-5.738,0.0376,a BRAINDEAD civilisatixn,Scarlxrd,https://open.spotify.com/track/3IIArPxV2jUXk2zTKbzCVx,6XKUDYEbfo5zFupDkNGvrV,Angry
0.959,0.293,179.789,0.538,0.118,1.44e-06,0.317,133351,-0.962,0.0648,BE SILENT WHEN THE KING IS SPEAKING,PRXJEK,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi,0da0nAdTGQNZ5jPUtZK0Vg,Angry
0.909,0.126,139.833,0.284,0.0254,0.0,0.543,137143,-3.199,0.43,AREYOUREADYKIDS?,Cameron Azi,https://open.spotify.com/track/2INqEk4ko5AsGVLBsiKiQe,4fXtpQEh7EMrnWaf1lDpeE,Angry
0.965,0.371,109.793,0.31,0.105,1.15e-06,0.526,154255,2.363,0.244,ACT 3 - VENGEANCE (Feat. Fukkit),Kamiyada+,https://open.spotify.com/track/5o7ZDvfOry1MNhNLBOJulo,1meazaxMBeObBXh4sHxgee,Angry
0.98,0.835,140.037,0.377,0.191,0.0,0.613,154552,-0.291,0.321,Bands,Scarlxrd,https://open.spotify.com/track/2gfKNyAHI4MBwBkkP3hXCE,1dTxhLlIqMpySzMn758GXi,Angry
0.799,0.289,144.025,0.111,0.0573,4.18e-06,0.729,240213,-6.136,0.439,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],Denzel Curry,https://open.spotify.com/track/7uuBfgY1vBCalrQRyyQhqs,4d8BSdhx6WT5GtTOWpv4rh,Angry
0.799,0.197,129.991,0.119,0.00213,0.00238,0.521,175423,-3.418,0.58,SHINIGAMISTARSHIP,ITSOKTOCRY,https://open.spotify.com/track/3STThGLjuFSaoseZvWupmx,6L1xCoabUfZUvYJ4NvPY2l,Angry
0.657,0.54,114.819,0.104,0.000447,0.0123,0.631,90712,-7.923,0.137,LayYourAssDown,The Virus and Antidote,https://open.spotify.com/track/1fEl5TPKRJAsuP6TqZ23hB,4d99Bcb8doOvy5VsKJVUBU,Angry
0.876,0.091,130.159,0.0639,0.015,0.0,0.566,112536,-1.473,0.0832,Tortured,Kamiyada+,https://open.spotify.com/track/1d1CEnqzJk3f7nooWfdefu,509tVeGxQtAkg4VsrQqnFC,Angry
0.787,0.0905,130.113,0.0456,0.000821,0.672,0.546,114471,-3.357,0.266,Creepin n Lurkin,Bill $Aber,https://open.spotify.com/track/78EDmwVdZzp6vTl3hVWzpW,0a7dm5jcVp3j0sQeq6GYyN,Angry
0.98,0.383,117.125,0.132,0.344,0.0,0.618,169231,-0.749,0.155,BXILING PXINT,Scarlxrd,https://open.spotify.com/track/7Cye3UbCA6UNuDykdCf3AB,2Eb5AK8EUN8oz5nlzSr4b7,Angry
0.857,0.154,155.998,0.0409,0.00011,2.75e-05,0.481,128000,-2.034,0.186,LIVELIFEGIVENONE,Cameron Azi,https://open.spotify.com/track/5VphpldmtVyZH6S8RpHWLT,0pKBj3LRjGJ6iinoPs33Rc,Angry
0.852,0.76,170.312,0.487,0.0329,0.242,0.245,104471,-3.215,0.165,BLADETUCKEDFACEFUCK,PRXJEK,https://open.spotify.com/track/2HIyiTyHaweHWBTC3jIMjp,0oWsCGzK0hUCUxTQ2HtNGy,Angry
0.797,0.0766,134.861,0.541,0.135,5.45e-06,0.686,134060,-9.339,0.486,Lames (feat. Subjectz & Babybehr),Cameron Azi,https://open.spotify.com/track/0BiKFgl8a6UZvJhv8v0tCb,45IHQJ9qhPLz119sXzsydj,Angry
0.971,0.251,160.159,0.456,0.0891,0.0,0.547,182787,-1.469,0.495,HELL IS XN EARTH,Scarlxrd,https://open.spotify.com/track/4zIMuGSdbGTahvHB7CloVR,0QYXLSF8shBrQXcoGsBePR,Angry
0.883,0.315,137.908,0.176,0.00634,0.0,0.652,108147,-2.591,0.0611,Tokyo Ghoul Freestyle,Kamiyada+,https://open.spotify.com/track/44AH8XwgrebHvQAZJbSrsV,2YVjyeoxb2Pyzqbc6teqyq,Angry
0.843,0.102,71.647,0.225,0.00345,2.53e-05,0.473,183536,-5.981,0.24,who is he,Auxxk,https://open.spotify.com/track/6IgtGf4ZmG3OPLmE1PFXrr,1K86gziny1mnNIisKBqzhH,Angry
0.908,0.134,78.048,0.0575,0.0966,0.0,0.542,102587,-2.857,0.509,SHINNERS13,City Morgue,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,0T6wsLOq4GmZL4HtOseM4k,Angry
0.453,0.356,139.04,0.35,0.0378,0.000375,0.784,151131,-5.545,0.0733,38 to the Face,iamjakehill,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o,0pEmCGi4ZwJvXmGVvPeaDi,Angry
0.617,0.734,149.962,0.442,0.113,0.0,0.808,166400,-9.32,0.632,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,74lnM5V6ecvoTPV0fvptx9,Angry
0.946,0.399,85.015,0.315,0.186,0.0,0.638,151107,-3.685,0.583,Sk8 Head,City Morgue,https://open.spotify.com/track/7Cq27Qc3WRyQ3ddwVslpVZ,07miQb315ezd5obb3PPzQB,Angry
0.85,0.305,122.429,0.0458,0.0215,0.0,0.768,80690,-6.606,0.251,Fuck What You Heard (Fwyh),Lil Toe,https://open.spotify.com/track/3xFqnmy3DltBMTOQVL2xvS,540TGB8rGRvADQ3wS2zufL,Angry
0.854,0.218,136.151,0.325,0.0164,0.0,0.569,100588,-2.987,0.148,HELLHOUND,Cameron Azi,https://open.spotify.com/track/3MAfAtD9lKvugbWzaz21LS,0h9fXUdWJrA5hXnIGZktZw,Angry
0.719,0.465,140.08,0.117,0.0277,0.0,0.607,130064,-4.086,0.213,Jungle Klipped (feat. ZillaKami),XZARKHAN,https://open.spotify.com/track/3kZAm2TC74lBJFPDoV40Qc,1TisGU2iKuIvJUm23gAg6d,Angry
0.5,0.125,129.006,0.166,0.00763,1.16e-06,0.956,104255,-7.159,0.3,Shut the Fuck Up,OmenXIII,https://open.spotify.com/track/17ogq23URBFExgIEnqbzOv,1otcpLWDaprg3BOtE5MadV,Angry
0.555,0.103,115.978,0.0346,0.216,0.0,0.713,200687,-8.707,0.375,Ones,STEVE XANNY,https://open.spotify.com/track/4H74gbbaADS905j4pgCfbb,4AdoFtd3t8AJruXmTRWfNX,Angry
0.704,0.343,137.934,0.186,0.00509,2.29e-05,0.518,198458,-5.745,0.224,"Skin Me Alive (ft. Yung Bitch, Joule$, & Crimewave) [prod. cresylic]",Original God,https://open.spotify.com/track/1rr9KQgLpdA8gN307EufaA,0M0sZSQR2r7J8eNDjTjhmO,Angry
0.841,0.269,139.998,0.199,0.0301,0.0,0.528,116571,-4.689,0.338,SQUAD UP,Cameron Azi,https://open.spotify.com/track/7jMm9nHuU9DhQzDDAtWfqK,38Q1UlURazKzjjefYREQUc,Angry
0.805,0.379,129.865,0.0974,0.0165,0.0,0.643,144000,-6.691,0.205,Watch Your Back Remix,94brizzy,https://open.spotify.com/track/1s8TAeakEw0eFBwIru8fJO,4hqAEmMOw9IUq0ujmmedGb,Angry
0.464,0.412,130.164,0.274,0.184,0.0,0.858,142154,-7.152,0.0881,Molly,STEVE XANNY,https://open.spotify.com/track/0L3KTdcdKyugN5j7hB3yj4,5gN2Z0Xp82DsWstq3lHGRi,Angry
0.862,0.48,113.252,0.0612,0.162,0.0,0.373,150267,-1.98,0.32,33rd Blakk Glass,City Morgue,https://open.spotify.com/track/4irYeuAi87yyGHcI4h9s0x,5T0YyRxyxtLDxLYJhLjqWM,Angry
0.853,0.354,141.995,0.541,0.0538,0.0,0.59,138000,-6.03,0.401,GangShit,$ubjectz,https://open.spotify.com/track/7tUXZgLbOCvRJ9FBlairoU,2KzojgmXHO92bQMpyiz4oZ,Angry
0.751,0.0728,109.98,0.198,0.0614,0.0,0.774,140326,-2.445,0.189,I Put My Dick in Your Mental,gizmo,https://open.spotify.com/track/5DNTCKpA8utYEWLIBcfkBS,37gqBnUAZe8BY8WR56kDNk,Angry
0.905,0.907,114.938,0.253,0.161,0.0669,0.665,147305,-5.785,0.288,Nihil,Ghostemane,https://open.spotify.com/track/0KRKqIJPX6LT9v1ZQGbfn7,1nB6VmrPybx4xwkL80OqdA,Angry
0.529,0.101,129.979,0.0328,0.393,0.0336,0.751,162894,-10.398,0.063,Anti Social Media Club,sixxmatrixx,https://open.spotify.com/track/658I1uDnmLSiltFCf98AWE,5sqXH7GlmZmToMnGs6Q0nz,Angry
0.505,0.161,118.045,0.0637,0.176,0.395,0.695,135262,-11.742,0.107,Fucked Up,Ocean Black,https://open.spotify.com/track/3PLHEJsJTGsDg2ExhxZetY,21d1P7ckHoTJr1l1ZmtFxU,Angry
0.551,0.311,150.023,0.265,0.134,1.11e-05,0.703,172019,-9.939,0.375,MIL$,sixxmatrixx,https://open.spotify.com/track/5VfMwt9My7JDyfbxilXjkw,4ogq83eKhBYXjzRaEtigvV,Angry
0.949,0.406,153.995,0.209,0.0814,0.0,0.447,176173,-5.043,0.24,Gravehop187,City Morgue,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL,4NIxSd3Rlyr0qBb9ejTC2z,Angry
0.831,0.434,141.072,0.0639,0.00495,1.9e-05,0.692,119380,-2.909,0.0984,Damage Critical,Kamiyada+,https://open.spotify.com/track/2Vc6NJ9PW9gD9q343XFRKx,2u0zjh7LkkHAiqYvh596F6,Angry
0.896,0.627,144.998,0.413,0.0736,0.0,0.577,76000,-4.247,0.371,Readythemissiles,XZARKHAN,https://open.spotify.com/track/0tZoZZlZOxLXidgrNrF38p,6TBG2B3jJukN4lr5LOwyJH,Angry
0.897,0.322,125.018,0.16,0.00848,0.0,0.541,130560,-1.613,0.457,Sanity,$ubjectz,https://open.spotify.com/track/06JaZOCOBEWlsY0TEfBwqc,1lOSZBX4HxLqzMwdYxluVI,Angry
0.825,0.115,84.149,0.0379,7.44e-05,6.51e-05,0.476,111491,-3.941,0.43,Filth,Killstation,https://open.spotify.com/track/3jnTBMdckWNzC7PJV96kQ1,3jnTBMdckWNzC7PJV96kQ1,Angry
0.526,0.121,99.921,0.0508,0.0616,0.0,0.7,144091,-9.767,0.277,Drop Dead,OmenXIII,https://open.spotify.com/track/6SvoXjxa0JMiiGtpOuOMw9,6SvoXjxa0JMiiGtpOuOMw9,Angry
0.878,0.428,75.007,0.504,0.0115,0.0,0.766,110518,-5.19,0.361,SiCK IN THE HEAD,Lil Gnar,https://open.spotify.com/track/7EwbhjxYf6osrwwPOVOSOT,7EwbhjxYf6osrwwPOVOSOT,Angry
0.94,0.231,130.043,0.157,0.00208,0.00698,0.359,210340,-4.636,0.0693,1punch,Fukkit,https://open.spotify.com/track/4er9uGBNOtaWzR5kQleQBo,4er9uGBNOtaWzR5kQleQBo,Angry
0.804,0.302,159.967,0.139,0.000194,0.0,0.609,160427,-7.027,0.414,Arson,City Morgue,https://open.spotify.com/track/6VCq9JcEi9EbEKl8XIdCgk,6VCq9JcEi9EbEKl8XIdCgk,Angry
0.659,0.348,200.158,0.297,0.0906,0.0,0.659,134452,-6.623,0.611,LED,OmenXIII,https://open.spotify.com/track/2XH2w3lHRhbZ9D5lUjVVRC,2XH2w3lHRhbZ9D5lUjVVRC,Angry
0.88,0.393,120.045,0.11,0.00881,4.62e-06,0.652,168040,-8.177,0.447,Nuka Cola,City Morgue,https://open.spotify.com/track/2vbdUi6DvdKauWAisnyjNg,2vbdUi6DvdKauWAisnyjNg,Angry
0.718,0.165,122.626,0.0889,0.0688,0.0,0.562,143143,-6.411,0.352,Guts,Original God,https://open.spotify.com/track/7BZ7RZDPJMienDKvYOKr5c,7BZ7RZDPJMienDKvYOKr5c,Angry
0.691,0.455,95.05,0.493,0.129,0.0,0.73,70000,-8.753,0.406,TOT,Cameron Azi,https://open.spotify.com/track/04XnK3ljIjKBSmqDCLowAa,04XnK3ljIjKBSmqDCLowAa,Angry
0.536,0.112,75.006,0.295,0.00963,0.0396,0.885,131024,-9.235,0.143,Top for a Pancake,3NIGMA,https://open.spotify.com/track/5tZARCEehryuRTrfuHJYLW,5tZARCEehryuRTrfuHJYLW,Angry
0.697,0.23,139.983,0.346,0.000702,0.0,0.745,66847,-6.06,0.454,Killing Spree (Bonus Track),Hunterdrinkswater,https://open.spotify.com/track/0bNiR9hhMQ2qKfCLD1KIIB,0bNiR9hhMQ2qKfCLD1KIIB,Angry
0.96,0.0551,84.959,0.295,0.138,0.0,0.701,114053,-4.713,0.679,66SLAVS,City Morgue,https://open.spotify.com/track/6FedDqs2oWhq77ju6CzYqC,6FedDqs2oWhq77ju6CzYqC,Angry
0.908,0.152,65.021,0.0889,0.0153,0.517,0.62,129280,-3.906,0.0359,Piss on the Kitchen Floor,Sybyr,https://open.spotify.com/track/3Hwbj8iSlhmWDJaAcnhexc,3Hwbj8iSlhmWDJaAcnhexc,Angry
0.987,0.214,184.052,0.414,0.0384,0.0,0.549,100347,-2.09,0.24,DAWG,City Morgue,https://open.spotify.com/track/23sFDCjLKbzMu0SWqGZsFf,23sFDCjLKbzMu0SWqGZsFf,Angry
0.798,0.167,115.833,0.32,6.88e-05,0.0,0.68,126798,-2.694,0.602,SHOTSFIRED,83HADES,https://open.spotify.com/track/6uiJzlBAF9ZKv5aFEEANnn,6uiJzlBAF9ZKv5aFEEANnn,Angry
0.945,0.397,136.511,0.107,0.00125,0.000351,0.434,98952,-3.86,0.156,FUCKKKK! (FUCKISUP),PRXJEK,https://open.spotify.com/track/6ubRoHOAfKLqdltvbbRGp4,6ubRoHOAfKLqdltvbbRGp4,Angry
0.976,0.434,97.355,0.486,0.0927,0.0,0.428,258508,0.174,0.0933,HARDTOKILL,goth,https://open.spotify.com/track/4miDVIkADmVVvn36iFmBTB,4miDVIkADmVVvn36iFmBTB,Angry
